"_time",host,totalCPUTime,"num_user",count
"2019-05-08T00:40:00.000+0000","na40-app2-23-dfw.ops.sfdc.net",737646,2480,8128
"2019-05-08T00:40:00.000+0000","na40-app2-24-dfw.ops.sfdc.net",642771,2222,7448
"2019-05-08T00:40:00.000+0000","na40-app2-25-dfw.ops.sfdc.net",540350,2194,6830
"2019-05-08T00:40:00.000+0000","na40-app2-26-dfw.ops.sfdc.net",660571,2202,7964
"2019-05-08T00:40:00.000+0000","na40-app2-27-dfw.ops.sfdc.net",574962,2465,7389
"2019-05-08T00:40:00.000+0000","na40-app2-30-dfw.ops.sfdc.net",556028,2297,7507
"2019-05-08T00:40:00.000+0000","na40-app2-5-dfw.ops.sfdc.net",802097,2394,7728
"2019-05-08T00:40:00.000+0000","na40-app2-6-dfw.ops.sfdc.net",788406,2259,7172
"2019-05-08T00:40:00.000+0000","na40-app2-7-dfw.ops.sfdc.net",628904,2131,7276
"2019-05-08T00:40:00.000+0000","na40-app2-8-dfw.ops.sfdc.net",649184,2305,7546
"2019-05-08T00:40:00.000+0000","na40-app2-9-dfw.ops.sfdc.net",461338,2240,5618
"2019-05-08T00:50:00.000+0000","na40-app1-1-dfw.ops.sfdc.net",562581,2663,8236
"2019-05-08T00:50:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",511463,2324,7521
"2019-05-08T00:50:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",491798,2127,6921
"2019-05-08T00:50:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",506625,2319,6314
"2019-05-08T00:50:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",694734,2199,8693
"2019-05-08T00:50:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",405612,2172,5916
"2019-05-08T00:50:00.000+0000","na40-app1-15-dfw.ops.sfdc.net",512832,2036,6128
"2019-05-08T00:50:00.000+0000","na40-app1-16-dfw.ops.sfdc.net",784159,2407,7588
