"_time",host,totalCPUTime
"2019-04-02T13:20:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",11849616
"2019-04-02T13:20:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",14222624
"2019-04-02T13:20:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",16567356
"2019-04-02T13:20:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",11699328
"2019-04-02T13:20:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",12840680
"2019-04-02T13:20:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",15270386
"2019-04-02T13:20:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",15846009
"2019-04-02T13:20:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",14107134
"2019-04-02T13:20:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",15021179
"2019-04-02T13:20:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",9945
"2019-04-02T13:20:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",125408
"2019-04-02T13:20:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",91591
"2019-04-02T13:20:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",15602329
"2019-04-02T13:20:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",16156030
"2019-04-02T13:20:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",15197109
"2019-04-02T13:20:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",17902503
"2019-04-02T13:20:00.000+0000","eu16-app1-29-fra.ops.sfdc.net",12119700
"2019-04-02T13:20:00.000+0000","eu16-app1-3-fra.ops.sfdc.net",13945995
"2019-04-02T13:20:00.000+0000","eu16-app1-30-fra.ops.sfdc.net",11003
"2019-04-02T13:20:00.000+0000","eu16-app1-4-fra.ops.sfdc.net",17592719
"2019-04-02T13:20:00.000+0000","eu16-app1-5-fra.ops.sfdc.net",14891906
"2019-04-02T13:20:00.000+0000","eu16-app1-6-fra.ops.sfdc.net",16228570
"2019-04-02T13:20:00.000+0000","eu16-app1-7-fra.ops.sfdc.net",15700527
"2019-04-02T13:20:00.000+0000","eu16-app1-8-fra.ops.sfdc.net",14773498
"2019-04-02T13:20:00.000+0000","eu16-app1-9-fra.ops.sfdc.net",13469104
"2019-04-02T13:20:00.000+0000","eu16-app2-1-fra.ops.sfdc.net",15085868
"2019-04-02T13:20:00.000+0000","eu16-app2-10-fra.ops.sfdc.net",2612485
"2019-04-02T13:20:00.000+0000","eu16-app2-11-fra.ops.sfdc.net",16944416
"2019-04-02T13:20:00.000+0000","eu16-app2-12-fra.ops.sfdc.net",25684280
"2019-04-02T13:20:00.000+0000","eu16-app2-13-fra.ops.sfdc.net",14977515
"2019-04-02T13:20:00.000+0000","eu16-app2-14-fra.ops.sfdc.net",16394191
"2019-04-02T13:20:00.000+0000","eu16-app2-15-fra.ops.sfdc.net",14033075
"2019-04-02T13:20:00.000+0000","eu16-app2-16-fra.ops.sfdc.net",19607987
"2019-04-02T13:20:00.000+0000","eu16-app2-17-fra.ops.sfdc.net",17859953
"2019-04-02T13:20:00.000+0000","eu16-app2-18-fra.ops.sfdc.net",16845323
"2019-04-02T13:20:00.000+0000","eu16-app2-19-fra.ops.sfdc.net",18757639
"2019-04-02T13:20:00.000+0000","eu16-app2-2-fra.ops.sfdc.net",15378238
"2019-04-02T13:20:00.000+0000","eu16-app2-20-fra.ops.sfdc.net",13819197
"2019-04-02T13:20:00.000+0000","eu16-app2-21-fra.ops.sfdc.net",14906235
"2019-04-02T13:20:00.000+0000","eu16-app2-22-fra.ops.sfdc.net",15397967
"2019-04-02T13:20:00.000+0000","eu16-app2-23-fra.ops.sfdc.net",14879085
"2019-04-02T13:20:00.000+0000","eu16-app2-24-fra.ops.sfdc.net",15520296
"2019-04-02T13:20:00.000+0000","eu16-app2-25-fra.ops.sfdc.net",13935569
"2019-04-02T13:20:00.000+0000","eu16-app2-26-fra.ops.sfdc.net",14771232
"2019-04-02T13:20:00.000+0000","eu16-app2-27-fra.ops.sfdc.net",15244792
"2019-04-02T13:20:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",15883906
"2019-04-02T13:20:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",13453654
"2019-04-02T13:20:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",15853020
"2019-04-02T13:20:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",15393728
"2019-04-02T13:20:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",13117043
"2019-04-02T13:20:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",14566246
"2019-04-02T13:20:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",13287194
"2019-04-02T13:20:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",15856568
"2019-04-02T13:20:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",16376656
"2019-04-02T13:30:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",17023435
"2019-04-02T13:30:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",16511386
"2019-04-02T13:30:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",12792054
"2019-04-02T13:30:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",13451415
"2019-04-02T13:30:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",13549053
"2019-04-02T13:30:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",11445803
"2019-04-02T13:30:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",15907534
"2019-04-02T13:30:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",14641204
"2019-04-02T13:30:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",12963395
"2019-04-02T13:30:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",14395022
"2019-04-02T13:30:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",15092953
"2019-04-02T13:30:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",15562149
"2019-04-02T13:30:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",14736518
"2019-04-02T13:30:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",15791396
"2019-04-02T13:30:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",3133
"2019-04-02T13:30:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",123177
"2019-04-02T13:30:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",116766
"2019-04-02T13:30:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",22635618
"2019-04-02T13:30:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",15474122
"2019-04-02T13:30:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",12714668
"2019-04-02T13:30:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",18735944
"2019-04-02T13:30:00.000+0000","eu16-app1-29-fra.ops.sfdc.net",12008503
"2019-04-02T13:30:00.000+0000","eu16-app1-3-fra.ops.sfdc.net",16367684
"2019-04-02T13:30:00.000+0000","eu16-app1-30-fra.ops.sfdc.net",2464
"2019-04-02T13:30:00.000+0000","eu16-app1-4-fra.ops.sfdc.net",16270906
"2019-04-02T13:30:00.000+0000","eu16-app1-5-fra.ops.sfdc.net",15816511
"2019-04-02T13:30:00.000+0000","eu16-app1-6-fra.ops.sfdc.net",14227688
"2019-04-02T13:30:00.000+0000","eu16-app1-7-fra.ops.sfdc.net",15025219
"2019-04-02T13:30:00.000+0000","eu16-app1-8-fra.ops.sfdc.net",15740656
"2019-04-02T13:30:00.000+0000","eu16-app1-9-fra.ops.sfdc.net",13344262
"2019-04-02T13:30:00.000+0000","eu16-app2-1-fra.ops.sfdc.net",15062093
"2019-04-02T13:30:00.000+0000","eu16-app2-10-fra.ops.sfdc.net",2702846
"2019-04-02T13:30:00.000+0000","eu16-app2-11-fra.ops.sfdc.net",14262985
"2019-04-02T13:30:00.000+0000","eu16-app2-12-fra.ops.sfdc.net",23597031
"2019-04-02T13:30:00.000+0000","eu16-app2-13-fra.ops.sfdc.net",13358854
"2019-04-02T13:30:00.000+0000","eu16-app2-14-fra.ops.sfdc.net",22162006
"2019-04-02T13:30:00.000+0000","eu16-app2-15-fra.ops.sfdc.net",15179487
"2019-04-02T13:30:00.000+0000","eu16-app2-16-fra.ops.sfdc.net",13148959
"2019-04-02T13:30:00.000+0000","eu16-app2-17-fra.ops.sfdc.net",15492821
"2019-04-02T13:30:00.000+0000","eu16-app2-18-fra.ops.sfdc.net",15334973
"2019-04-02T13:30:00.000+0000","eu16-app2-19-fra.ops.sfdc.net",16773509
"2019-04-02T13:30:00.000+0000","eu16-app2-2-fra.ops.sfdc.net",15601413
"2019-04-02T13:30:00.000+0000","eu16-app2-20-fra.ops.sfdc.net",16956109
"2019-04-02T13:30:00.000+0000","eu16-app2-21-fra.ops.sfdc.net",14465322
"2019-04-02T13:30:00.000+0000","eu16-app2-22-fra.ops.sfdc.net",14518398
"2019-04-02T13:30:00.000+0000","eu16-app2-23-fra.ops.sfdc.net",12305617
"2019-04-02T13:30:00.000+0000","eu16-app2-24-fra.ops.sfdc.net",13191282
"2019-04-02T13:30:00.000+0000","eu16-app2-25-fra.ops.sfdc.net",14752156
"2019-04-02T13:30:00.000+0000","eu16-app2-26-fra.ops.sfdc.net",14934638
"2019-04-02T13:30:00.000+0000","eu16-app2-27-fra.ops.sfdc.net",13411767
"2019-04-02T13:30:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",14422795
"2019-04-02T13:30:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",15595497
"2019-04-02T13:30:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",14576824
"2019-04-02T13:30:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",15361814
"2019-04-02T13:30:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",12008474
"2019-04-02T13:30:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",15429051
"2019-04-02T13:30:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",11457743
"2019-04-02T13:30:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",14758912
"2019-04-02T13:30:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",15377702
"2019-04-02T13:40:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",14685054
"2019-04-02T13:40:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",15890395
"2019-04-02T13:40:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",14428034
"2019-04-02T13:40:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",14455011
"2019-04-02T13:40:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",17505629
"2019-04-02T13:40:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",12006713
"2019-04-02T13:40:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",14799120
"2019-04-02T13:40:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",16213100
"2019-04-02T13:40:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",12706115
"2019-04-02T13:40:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",15143063
"2019-04-02T13:40:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",14750275
"2019-04-02T13:40:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",15945176
"2019-04-02T13:40:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",12507681
"2019-04-02T13:40:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",62941731
"2019-04-02T13:40:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",12395
"2019-04-02T13:40:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",129355
"2019-04-02T13:40:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",86166
"2019-04-02T13:40:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",14644388
"2019-04-02T13:40:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",16864072
"2019-04-02T13:40:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",13958178
"2019-04-02T13:40:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",17050439
"2019-04-02T13:40:00.000+0000","eu16-app1-29-fra.ops.sfdc.net",12331378
"2019-04-02T13:40:00.000+0000","eu16-app1-3-fra.ops.sfdc.net",14904190
"2019-04-02T13:40:00.000+0000","eu16-app1-30-fra.ops.sfdc.net",2521
"2019-04-02T13:40:00.000+0000","eu16-app1-4-fra.ops.sfdc.net",17553497
"2019-04-02T13:40:00.000+0000","eu16-app1-5-fra.ops.sfdc.net",15941738
"2019-04-02T13:40:00.000+0000","eu16-app1-6-fra.ops.sfdc.net",13980533
"2019-04-02T13:40:00.000+0000","eu16-app1-7-fra.ops.sfdc.net",17116963
"2019-04-02T13:40:00.000+0000","eu16-app1-8-fra.ops.sfdc.net",16188167
"2019-04-02T13:40:00.000+0000","eu16-app1-9-fra.ops.sfdc.net",13715320
"2019-04-02T13:40:00.000+0000","eu16-app2-1-fra.ops.sfdc.net",15528879
"2019-04-02T13:40:00.000+0000","eu16-app2-10-fra.ops.sfdc.net",3055811
"2019-04-02T13:40:00.000+0000","eu16-app2-11-fra.ops.sfdc.net",19755234
"2019-04-02T13:40:00.000+0000","eu16-app2-12-fra.ops.sfdc.net",15890177
"2019-04-02T13:40:00.000+0000","eu16-app2-13-fra.ops.sfdc.net",13376008
"2019-04-02T13:40:00.000+0000","eu16-app2-14-fra.ops.sfdc.net",19004394
"2019-04-02T13:40:00.000+0000","eu16-app2-15-fra.ops.sfdc.net",15570303
"2019-04-02T13:40:00.000+0000","eu16-app2-16-fra.ops.sfdc.net",13463179
"2019-04-02T13:40:00.000+0000","eu16-app2-17-fra.ops.sfdc.net",14275293
"2019-04-02T13:40:00.000+0000","eu16-app2-18-fra.ops.sfdc.net",15225200
"2019-04-02T13:40:00.000+0000","eu16-app2-19-fra.ops.sfdc.net",18595964
"2019-04-02T13:40:00.000+0000","eu16-app2-2-fra.ops.sfdc.net",15553398
"2019-04-02T13:40:00.000+0000","eu16-app2-20-fra.ops.sfdc.net",78675106
"2019-04-02T13:40:00.000+0000","eu16-app2-21-fra.ops.sfdc.net",13410235
"2019-04-02T13:40:00.000+0000","eu16-app2-22-fra.ops.sfdc.net",14871146
"2019-04-02T13:40:00.000+0000","eu16-app2-23-fra.ops.sfdc.net",13768718
"2019-04-02T13:40:00.000+0000","eu16-app2-24-fra.ops.sfdc.net",13764926
"2019-04-02T13:40:00.000+0000","eu16-app2-25-fra.ops.sfdc.net",13519825
"2019-04-02T13:40:00.000+0000","eu16-app2-26-fra.ops.sfdc.net",13509175
"2019-04-02T13:40:00.000+0000","eu16-app2-27-fra.ops.sfdc.net",14670619
"2019-04-02T13:40:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",13820069
"2019-04-02T13:40:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",12792375
"2019-04-02T13:40:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",13033165
"2019-04-02T13:40:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",15954909
"2019-04-02T13:40:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",14585801
"2019-04-02T13:40:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",15478694
"2019-04-02T13:40:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",13290799
"2019-04-02T13:40:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",16611919
"2019-04-02T13:40:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",17306935
"2019-04-02T13:50:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",13908373
"2019-04-02T13:50:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",16335092
"2019-04-02T13:50:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",14534273
"2019-04-02T13:50:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",14606994
"2019-04-02T13:50:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",14854573
"2019-04-02T13:50:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",13665039
"2019-04-02T13:50:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",14530444
"2019-04-02T13:50:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",16058699
"2019-04-02T13:50:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",13511886
"2019-04-02T13:50:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",14060084
"2019-04-02T13:50:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",14275141
"2019-04-02T13:50:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",16307946
"2019-04-02T13:50:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",13381811
"2019-04-02T13:50:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",78159151
"2019-04-02T13:50:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",3980
"2019-04-02T13:50:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",122439
"2019-04-02T13:50:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",73297
"2019-04-02T13:50:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",14865982
"2019-04-02T13:50:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",16369067
"2019-04-02T13:50:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",15016802
"2019-04-02T13:50:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",18275878
"2019-04-02T13:50:00.000+0000","eu16-app1-29-fra.ops.sfdc.net",15626570
"2019-04-02T13:50:00.000+0000","eu16-app1-3-fra.ops.sfdc.net",14440175
"2019-04-02T13:50:00.000+0000","eu16-app1-30-fra.ops.sfdc.net",1616
"2019-04-02T13:50:00.000+0000","eu16-app1-4-fra.ops.sfdc.net",17667928
"2019-04-02T13:50:00.000+0000","eu16-app1-5-fra.ops.sfdc.net",14841447
"2019-04-02T13:50:00.000+0000","eu16-app1-6-fra.ops.sfdc.net",14674711
"2019-04-02T13:50:00.000+0000","eu16-app1-7-fra.ops.sfdc.net",16913059
"2019-04-02T13:50:00.000+0000","eu16-app1-8-fra.ops.sfdc.net",16265701
"2019-04-02T13:50:00.000+0000","eu16-app1-9-fra.ops.sfdc.net",13690111
"2019-04-02T13:50:00.000+0000","eu16-app2-1-fra.ops.sfdc.net",15650844
"2019-04-02T13:50:00.000+0000","eu16-app2-10-fra.ops.sfdc.net",2940027
"2019-04-02T13:50:00.000+0000","eu16-app2-11-fra.ops.sfdc.net",16629236
"2019-04-02T13:50:00.000+0000","eu16-app2-12-fra.ops.sfdc.net",24459740
"2019-04-02T13:50:00.000+0000","eu16-app2-13-fra.ops.sfdc.net",12585141
"2019-04-02T13:50:00.000+0000","eu16-app2-14-fra.ops.sfdc.net",17648021
"2019-04-02T13:50:00.000+0000","eu16-app2-15-fra.ops.sfdc.net",16461918
"2019-04-02T13:50:00.000+0000","eu16-app2-16-fra.ops.sfdc.net",13999185
"2019-04-02T13:50:00.000+0000","eu16-app2-17-fra.ops.sfdc.net",15211521
"2019-04-02T13:50:00.000+0000","eu16-app2-18-fra.ops.sfdc.net",14478678
"2019-04-02T13:50:00.000+0000","eu16-app2-19-fra.ops.sfdc.net",15854527
"2019-04-02T13:50:00.000+0000","eu16-app2-2-fra.ops.sfdc.net",20103783
"2019-04-02T13:50:00.000+0000","eu16-app2-20-fra.ops.sfdc.net",16016258
"2019-04-02T13:50:00.000+0000","eu16-app2-21-fra.ops.sfdc.net",13645959
"2019-04-02T13:50:00.000+0000","eu16-app2-22-fra.ops.sfdc.net",14190663
"2019-04-02T13:50:00.000+0000","eu16-app2-23-fra.ops.sfdc.net",12340149
"2019-04-02T13:50:00.000+0000","eu16-app2-24-fra.ops.sfdc.net",16733459
"2019-04-02T13:50:00.000+0000","eu16-app2-25-fra.ops.sfdc.net",14989315
"2019-04-02T13:50:00.000+0000","eu16-app2-26-fra.ops.sfdc.net",13437054
"2019-04-02T13:50:00.000+0000","eu16-app2-27-fra.ops.sfdc.net",14492481
"2019-04-02T13:50:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",13251633
"2019-04-02T13:50:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",15403004
"2019-04-02T13:50:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",13655923
"2019-04-02T13:50:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",19357560
"2019-04-02T13:50:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",14749062
"2019-04-02T13:50:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",14774706
"2019-04-02T13:50:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",13824296
"2019-04-02T13:50:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",17119489
"2019-04-02T13:50:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",16849277
"2019-04-02T14:00:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",15865893
"2019-04-02T14:00:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",80517783
"2019-04-02T14:00:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",15909444
"2019-04-02T14:00:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",17987330
"2019-04-02T14:00:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",16558808
"2019-04-02T14:00:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",12175740
"2019-04-02T14:00:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",15277463
"2019-04-02T14:00:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",16727194
"2019-04-02T14:00:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",13447724
"2019-04-02T14:00:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",16497688
"2019-04-02T14:00:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",15907811
"2019-04-02T14:00:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",15358376
"2019-04-02T14:00:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",13033012
"2019-04-02T14:00:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",16969235
"2019-04-02T14:00:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",6815
"2019-04-02T14:00:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",124325
"2019-04-02T14:00:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",103595
"2019-04-02T14:00:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",15502079
"2019-04-02T14:00:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",16942010
"2019-04-02T14:00:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",28139585
"2019-04-02T14:00:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",17266520
"2019-04-02T14:00:00.000+0000","eu16-app1-29-fra.ops.sfdc.net",13350524
"2019-04-02T14:00:00.000+0000","eu16-app1-3-fra.ops.sfdc.net",14707812
"2019-04-02T14:00:00.000+0000","eu16-app1-30-fra.ops.sfdc.net",4940
"2019-04-02T14:00:00.000+0000","eu16-app1-4-fra.ops.sfdc.net",18317627
"2019-04-02T14:00:00.000+0000","eu16-app1-5-fra.ops.sfdc.net",29224381
"2019-04-02T14:00:00.000+0000","eu16-app1-6-fra.ops.sfdc.net",15970170
"2019-04-02T14:00:00.000+0000","eu16-app1-7-fra.ops.sfdc.net",42455225
"2019-04-02T14:00:00.000+0000","eu16-app1-8-fra.ops.sfdc.net",16089723
"2019-04-02T14:00:00.000+0000","eu16-app1-9-fra.ops.sfdc.net",42841455
"2019-04-02T14:00:00.000+0000","eu16-app2-1-fra.ops.sfdc.net",15798116
"2019-04-02T14:00:00.000+0000","eu16-app2-10-fra.ops.sfdc.net",3270059
"2019-04-02T14:00:00.000+0000","eu16-app2-11-fra.ops.sfdc.net",144144352
"2019-04-02T14:00:00.000+0000","eu16-app2-12-fra.ops.sfdc.net",26470056
"2019-04-02T14:00:00.000+0000","eu16-app2-13-fra.ops.sfdc.net",10697323
"2019-04-02T14:00:00.000+0000","eu16-app2-14-fra.ops.sfdc.net",18051704
"2019-04-02T14:00:00.000+0000","eu16-app2-15-fra.ops.sfdc.net",57187256
"2019-04-02T14:00:00.000+0000","eu16-app2-16-fra.ops.sfdc.net",16186187
"2019-04-02T14:00:00.000+0000","eu16-app2-17-fra.ops.sfdc.net",17183415
"2019-04-02T14:00:00.000+0000","eu16-app2-18-fra.ops.sfdc.net",14600937
"2019-04-02T14:00:00.000+0000","eu16-app2-19-fra.ops.sfdc.net",21170756
"2019-04-02T14:00:00.000+0000","eu16-app2-2-fra.ops.sfdc.net",16728083
"2019-04-02T14:00:00.000+0000","eu16-app2-20-fra.ops.sfdc.net",15876349
"2019-04-02T14:00:00.000+0000","eu16-app2-21-fra.ops.sfdc.net",15081794
"2019-04-02T14:00:00.000+0000","eu16-app2-22-fra.ops.sfdc.net",14365544
"2019-04-02T14:00:00.000+0000","eu16-app2-23-fra.ops.sfdc.net",13695897
"2019-04-02T14:00:00.000+0000","eu16-app2-24-fra.ops.sfdc.net",15006747
"2019-04-02T14:00:00.000+0000","eu16-app2-25-fra.ops.sfdc.net",16941992
"2019-04-02T14:00:00.000+0000","eu16-app2-26-fra.ops.sfdc.net",14205992
"2019-04-02T14:00:00.000+0000","eu16-app2-27-fra.ops.sfdc.net",17398745
"2019-04-02T14:00:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",15526380
"2019-04-02T14:00:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",16734460
"2019-04-02T14:00:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",15166270
"2019-04-02T14:00:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",15932608
"2019-04-02T14:00:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",13719190
"2019-04-02T14:00:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",15803557
"2019-04-02T14:00:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",12925219
"2019-04-02T14:00:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",22263381
"2019-04-02T14:00:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",18479775
"2019-04-02T14:10:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",15255062
"2019-04-02T14:10:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",11956415
"2019-04-02T14:10:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",16279231
"2019-04-02T14:10:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",15232549
"2019-04-02T14:10:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",15278832
"2019-04-02T14:10:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",13004860
"2019-04-02T14:10:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",14308035
"2019-04-02T14:10:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",18940994
"2019-04-02T14:10:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",14169483
"2019-04-02T14:10:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",14224378
"2019-04-02T14:10:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",15557368
"2019-04-02T14:10:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",15469525
"2019-04-02T14:10:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",12535142
"2019-04-02T14:10:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",13186939
"2019-04-02T14:10:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",5147
"2019-04-02T14:10:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",124966
"2019-04-02T14:10:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",99795
"2019-04-02T14:10:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",14224782
"2019-04-02T14:10:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",17065946
"2019-04-02T14:10:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",29227215
"2019-04-02T14:10:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",16229855
